file	percent	reads	taxon_id	taxon_name
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000577	186	2584633	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. BIOML-A6;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000574	185	35703	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000574	185	1262749	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:714;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000574	185	1262754	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:98;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000574	185	1897050	Bacteria;Firmicutes;Clostridia;Eubacteriales;NA;NA;Clostridiales bacterium Nov_37_41;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000574	185	2292076	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella sp. AM18-8-1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000571	184	498718	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia;Slackia equolifaciens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000571	184	713054	Bacteria;Candidatus Saccharibacteria;NA;NA;NA;NA;TM7 phylum sp. oral taxon 352;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000571	184	1796613	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuris;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000571	184	2292344	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TM10-22;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000565	182	971	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas ruminantium;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000565	182	438780	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;NA;Lactobacillus phage phiPYB5;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000565	182	671266	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia caecimuris;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000565	182	762211	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium stellenboschense;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000562	181	33960	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus collinoides;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000562	181	260936	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. RD6.2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000562	181	2605778	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium porci;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000559	180	1830	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus ruber;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000559	180	1263069	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium nexile CAG:348;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000556	179	1618	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus;Liquorilactobacillus mali;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000556	179	31971	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacillus;Amedibacillus dolichus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000556	179	2320109	Bacteria;NA;NA;NA;NA;NA;bacterium C-53;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000556	179	2686379	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;NA;Lactobacillus phage JNU_P1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000553	178	48296	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter pittii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000550	177	45497	Bacteria;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Schnuerera;Schnuerera ultunensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000550	177	1871006	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides congonensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000550	177	1871030	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;Merdibacter massiliensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000546	176	76867	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Hebeloma;Hebeloma cylindrosporum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000546	176	2042037	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. UMNPBX10;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000546	176	2292924	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AF25-38AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000543	175	552396	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA;Erysipelotrichaceae bacterium 5_2_54FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000540	174	184870	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Varibaculum;Varibaculum cambriense;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000537	173	133448	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000537	173	710820	Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;uncultured delta proteobacterium HF0010_01J10;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000537	173	1897003	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp. 41_20;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000537	173	2736280	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;NA;Arthronema virus TR020;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000534	172	28251	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Ornithobacterium;Ornithobacterium rhinotracheale;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	1265	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus flavefaciens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	1309	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	1334	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus dysgalactiae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	1262888	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:274;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	1870990	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus bouchesdurhonensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	2042039	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. UMNPBX8;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000531	171	2293218	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM45-2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000528	170	97253	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium plexicaudatum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000528	170	1965583	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An196;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000525	169	84030	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000525	169	376805	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola salanitronis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000525	169	2306974	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium samirii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000522	168	151781	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus intestinalis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000522	168	658083	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium 6_1_63FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000522	168	1765219	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium eulemuris;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000522	168	1978007	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;NA;NA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000522	168	2780419	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas;Dysgonomonas sp. GY75;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000518	167	2292371	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM30-15AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000515	166	231049	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Furfurilactobacillus;Furfurilactobacillus rossiae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000512	165	626934	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia;Slackia piriformis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000512	165	1262919	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1092;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000512	165	1769422	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Galliscardovia;Galliscardovia ingluviei;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000512	165	1896974	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 43_108;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000512	165	1897035	Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:552_39_19;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000509	164	328814	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	905	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus fermentans;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	1261	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus anaerobius;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	1502	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium perfringens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	61171	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania;Holdemania filiformis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	1262814	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. CAG:505;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	1262984	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium CAG:25;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000506	163	2292898	Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium TM09-10;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000503	162	1723382	Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Urinicoccus;Urinicoccus massiliensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000503	162	2042032	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. UMNPBX15;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000500	161	172042	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia;Rothia aeria;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000497	160	1118058	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. ph3;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000494	159	29354	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora celerecrescens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000494	159	2787141	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. 1001283B150225_161107_B6;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000491	158	203	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter rectus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000491	158	861	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium ulcerans;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000491	158	556258	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. D1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000487	157	1587550	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga sp. TBYP3.1.4.1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000487	157	2049039	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium sp.;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000487	157	2306423	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus garii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000484	156	380244	Bacteria;Actinobacteria;Actinomycetia;Glycomycetales;Glycomycetaceae;Glycomyces;Glycomyces sambucus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000481	155	69218	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cancerogenus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000481	155	1965560	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An138;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000478	154	1396	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000478	154	604330	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Parafannyhessea;Parafannyhessea umbonata;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000478	154	1429043	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Dethiosulfatarculus;Dethiosulfatarculus sandiegensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000475	153	1262917	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1031;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	1622	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus murinus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	29529	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;Chitinophaga arvensicola;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	1262755	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia sp. CAG:237;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	1897043	Bacteria;Firmicutes;Clostridia;Eubacteriales;NA;NA;Clostridiales bacterium 41_12_two_minus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	2292201	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. AF12-28;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	2292927	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AF27-10BH;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000472	152	2293174	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AF31-8BH;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000469	151	116085	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus catus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000469	151	585543	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. D20;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000469	151	1463165	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000469	151	1581062	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. HMSC24D01;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000466	150	742723	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium 2_1_46FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000466	150	1138822	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus curieae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000466	150	1777878	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. DD10;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000466	150	1945634	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Butyricicoccus;Butyricicoccus porcorum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000466	150	2754717	Bacteria;Actinobacteria;NA;NA;NA;Candidatus Hakubanella;Candidatus Hakubanella thermoalkaliphilus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000463	149	176291	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus;Paucilactobacillus vaccinostercus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000463	149	2320082	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus sp. 1XD22-93;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000459	148	454154	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000459	148	1263054	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron CAG:40;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000459	148	1739402	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium sp. HMSC064B08;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000456	147	1354	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000456	147	1581	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus buchneri;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000456	147	1262738	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:20;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000456	147	2292368	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia sp. OM02-15;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000453	146	271065	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylotuvimicrobium;Methylotuvimicrobium alcaliphilum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000453	146	446660	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia equolifaciens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000453	146	1262983	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium CAG:364;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000453	146	1917441	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus ruminantium;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000453	146	2292046	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnotalea;Lachnotalea sp. AF33-28;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000453	146	2293183	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM12-48;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000450	145	632	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pestis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000450	145	713612	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. Chr-9;
